step,EvalAverageReward
1000,-338.2835557
2000,-327.5316364
3000,-311.3303415
4000,-333.1923957
5000,-334.8505625
6000,-331.1561296
7000,-322.1527355
8000,-324.9039509
9000,-315.3964487
10000,-340.0134449
11000,-329.8532602
12000,-320.5768592
13000,-328.627913
14000,-341.103521
15000,-312.7274635
16000,-334.0487913
17000,-347.8852672
18000,-330.3235062
19000,-324.8841954
20000,-323.8947194
21000,-326.9047583
22000,-316.5579723
23000,-337.9082154
24000,-327.851329
25000,-342.3995574
26000,-317.4392566
27000,-321.2181516
28000,-333.7717472
29000,-326.3695476
30000,-341.1703446
31000,-348.4935575
32000,-342.9702834
33000,-334.1087469
34000,-326.5193792
35000,-324.7792354
36000,-326.0584898
37000,-324.7539178
38000,-349.3227209
39000,-339.0454455
40000,-331.1710373
41000,-330.317903
42000,-316.8086171
43000,-342.9588464
44000,-322.6451226
45000,-344.0507143
46000,-337.7076663
47000,-335.6269694
48000,-330.2818418
49000,-334.9121768
50000,-324.319578
51000,-341.6691081
52000,-333.8716308
53000,-327.4938616
54000,-328.1495211
55000,-337.904376
56000,-326.8503301
57000,-327.4332097
58000,-326.1115365
59000,-323.0460253
60000,-333.2572021
61000,-319.6532778
62000,-316.3747044
63000,-321.8048629
64000,-319.741381
65000,-330.2359141
66000,-322.9695167
67000,-322.6270982
68000,-303.3420221
69000,-334.7946855
70000,-344.9407031
71000,-329.635477
72000,-345.112692
73000,-324.1639317
74000,-333.6188008
75000,-342.6453547
76000,-342.4146278
77000,-327.3944406
78000,-309.8250189
79000,-343.6219617
80000,-335.4363214
81000,-343.0067667
82000,-335.5336002
83000,-334.2945942
84000,-321.2890148
85000,-329.525445
86000,-326.8226804
87000,-342.6644111
88000,-320.6402497
89000,-333.8634955
90000,-322.9726744
91000,-340.8057068
92000,-342.7640581
93000,-320.0328834
94000,-326.0591246
95000,-337.530527
96000,-322.4058216
97000,-333.2444922
98000,-330.3709269
99000,-318.0488593
100000,-343.942077
101000,-332.5416324
102000,-331.9739146
103000,-337.7521506
104000,-330.5471683
105000,-322.6196275
106000,-336.461639
107000,-340.501537
108000,-321.8264323
109000,-338.553637
110000,-331.0573284
111000,-330.8069406
112000,-329.8281916
113000,-322.2886385
114000,-318.711062
115000,-335.3585311
116000,-325.5252924
117000,-331.8707905
118000,-327.5116681
119000,-315.9332816
120000,-328.3118008
121000,-323.3148559
122000,-318.7312342
123000,-317.9388751
124000,-326.9102311
125000,-335.1943921
126000,-331.868894
127000,-325.8754911
128000,-328.5235894
129000,-333.1754459
130000,-333.7686214
131000,-313.453967
132000,-327.9736228
133000,-342.7340941
134000,-329.1065621
135000,-325.6075005
136000,-323.3454373
137000,-327.2084557
138000,-325.5945709
139000,-328.2074018
140000,-320.3032805
141000,-313.7618939
142000,-325.2116757
143000,-335.8382506
144000,-323.3108572
145000,-313.1557612
146000,-329.110117
147000,-325.421538
148000,-348.9010081
149000,-339.1496899
150000,-324.2828737
151000,-325.0759084
152000,-310.675447
153000,-318.5330912
154000,-320.1073179
155000,-337.503252
156000,-337.9571979
157000,-319.6076029
158000,-319.9660967
159000,-325.021481
160000,-329.2783945
161000,-341.5844469
162000,-321.8708142
163000,-327.6998481
164000,-342.0994796
165000,-321.1702098
166000,-339.0587098
167000,-318.6310557
168000,-342.4817352
169000,-326.6552076
170000,-331.1216118
171000,-323.0868937
172000,-338.993554
173000,-327.1697698
174000,-337.1741816
175000,-332.611031
176000,-322.957153
177000,-328.8068001
178000,-331.1241547
179000,-326.8795274
180000,-339.494671
181000,-325.2864733
182000,-322.77271
183000,-320.0189172
