step,EvalAverageReward
1000.0,-246.27807901781807
2000.0,-240.01522419891626
3000.0,-244.80879705215338
4000.0,-238.7904442030661
5000.0,-251.74523657384208
6000.0,-235.1306652939433
7000.0,-247.44256359257065
8000.0,-239.10178194371807
9000.0,-244.6444598690076
10000.0,-249.8650477463462
11000.0,-239.59668706899228
12000.0,-244.59893437469722
13000.0,-242.93603141530497
14000.0,-233.72206705879677
15000.0,-238.7559510231181
16000.0,-251.26387003674049
17000.0,-247.04229478070056
18000.0,-237.8746727995307
19000.0,-245.61008773756362
20000.0,-235.23685989255858
21000.0,-244.74257739679715
22000.0,-248.48523336066447
23000.0,-242.82634159606602
24000.0,-244.78890366867478
25000.0,-249.73596996589248
26000.0,-246.86199702416585
27000.0,-242.74822825044606
28000.0,-240.9778902561719
29000.0,-239.60498023598058
30000.0,-245.71630143612205
31000.0,-246.75468353148835
32000.0,-239.71897485589867
33000.0,-246.0318723909548
34000.0,-237.30786470605432
35000.0,-231.29041657403278
36000.0,-243.4297826045528
37000.0,-239.33738964115727
38000.0,-243.73970111118948
39000.0,-246.2032756553143
40000.0,-250.63822467607747
41000.0,-242.988000443011
42000.0,-240.26342151018238
43000.0,-251.45592303871973
44000.0,-250.73701875687
45000.0,-237.1192756862426
46000.0,-233.45921048174645
47000.0,-242.8737663162161
48000.0,-242.66373582186742
49000.0,-248.8182001893493
50000.0,-239.30567291018025
51000.0,-250.41847598229182
52000.0,-241.53962013282734
53000.0,-235.78401863066756
54000.0,-246.10354842976193
55000.0,-243.6631391190305
56000.0,-241.78218753172823
57000.0,-244.4627959657816
58000.0,-245.72554056593634
59000.0,-241.8662586484089
60000.0,-245.50976588063332
61000.0,-244.81793594576916
62000.0,-243.61311788742378
63000.0,-245.07269509207404
64000.0,-239.88637162028755
65000.0,-236.56131460849514
66000.0,-245.16136280017946
67000.0,-246.0308150421942
68000.0,-240.3077625319382
69000.0,-241.97913042423306
70000.0,-240.71849879962915
71000.0,-240.53538210365997
72000.0,-244.53304991699764
73000.0,-239.3579973988611
74000.0,-243.66414678333905
75000.0,-244.86321371263278
76000.0,-236.5344670541096
77000.0,-246.47216546855253
78000.0,-250.24810316562935
79000.0,-251.81529749392126
80000.0,-243.64668114378986
