time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
89.6,5.050149884236763,1.0214068407124777,0.7620023114634424,-16.993088795966948,-11.99814613193076,97.43917626205754,97.2513349308813,22.48570500054827,23.800243344956247,-27.4,-27.274214572970262,0.33383559641733407,-0.07849661132236234,0.07662995429643966,75.44145584106445,9.982766211032867,-4.17327918112278
89.7,5.610161608273778,0.6522802424686107,0.6574231761479412,-16.18667731157312,-10.976811297019015,97.47279518785741,97.259469957347,22.339520994551325,23.616944242702147,-27.425,-27.27724295071615,0.3035144627128574,-0.11047250336102075,0.13874350351211318,-47.765424847602844,49.71476197242737,39.93147015571594
89.8,6.145772831045704,0.28114074790072996,0.5391580082415159,-15.164565370901236,-9.73598318653358,97.50619479990924,97.2685577017709,22.193286724641567,23.470392688368158,-27.45,-27.279300031747105,0.3101944558572871,-0.10560990574793697,0.14537410227818665,24.45310205221176,17.33907163143158,23.564380407333374
89.9,6.652221731863612,-0.0885200388397398,0.40777175720597714,-13.957886739615578,-8.305396141747142,97.5393750230639,97.2707373064736,22.047002519846043,23.313056418405587,-27.475,-27.283377263752335,0.30834933021716715,-0.13461664317962882,0.12803225705206522,15.041983127593994,49.21332001686096,-13.858170807361603
90.0,7.124069509201641,-0.45327292549163545,0.2639673527028421,-12.599726197306333,-6.718744581208942,97.5723357826659,97.27098659835099,21.90066870930417,23.151136526367946,-27.5,-27.286891030761563,0.3038007996505361,-0.130009159451911,0.16217252352687558,1.0228612460196018,33.7263286113739,33.17926526069641
90.1,7.555298839400723,-0.8097903237982709,0.10858090408723231,-11.12449669781029,-5.012924933434483,97.60507700455356,97.27870751373987,21.754285622266924,22.99414741559358,-27.525,-27.292335500904148,0.30303763576678966,-0.14035065221134044,0.14034232015409023,33.05619657039642,43.33870708942413,-9.230710566043854
90.2,7.939438791799181,-1.154883699391129,-0.05742432502892503,-9.567308627940369,-3.2272089581061554,97.63759861505915,97.2859433089218,21.607853588096198,22.821473783217687,-27.55,-27.29845476632643,0.2883363058321238,-0.12899360372482607,0.17130431137117189,-2.878013625741005,30.170804262161255,27.288219332695007
90.3,8.269713178600416,-1.4855387975008212,-0.23296511869374759,-7.9633420061681495,-1.4023666075944252,97.66990054100901,97.30003054780057,21.461372936264038,22.657284119116063,-27.575,-27.30755592347579,0.28005222675265484,-0.14865968901709922,0.14672760818794908,26.661065220832825,49.12690222263336,-11.570749431848526
90.4,8.539208685298199,-1.7989481971395167,-0.41684662825877195,-6.347232252234472,0.42024230757287206,97.7019827097239,97.31387416379661,21.314843996351787,22.481691578717577,-27.6,-27.317846937309927,0.2616544196728623,-0.13547356276471964,0.17399760692350366,-15.857477486133575,27.54986882209778,35.50019562244415
90.5,8.74105858352257,-2.0925407870931663,-0.6077717411847878,-4.752479769691436,2.1995876940500914,97.73384504901887,97.33311943462937,21.168267098049576,22.32252770165466,-27.625,-27.330338234959623,0.2568707629821487,-0.15210488346202047,0.1446861753689488,15.41575938463211,49.26053285598755,-14.98899906873703
90.6,8.8686373853545,-2.364007803255219,-0.8043514212143159,-3.210893024274586,3.895879781014834,97.76548748720374,97.35126396749914,21.021642571155326,22.15766659208958,-27.65,-27.343797718140575,0.24735381421312086,-0.13520952362601193,0.1662824214013295,-16.451171040534973,31.727904081344604,37.761321663856506
90.7,8.91576146674005,-2.611325117821824,-1.005115933541377,-1.752074082959776,5.471450731497276,97.796909953083,97.37449756305261,20.874970745574114,22.008324357824794,-27.675,-27.358944675989417,0.2501254359016478,-0.1481555308562,0.13124768279411878,22.48453199863434,49.107155203819275,-12.494572252035141
90.8,8.876890475266256,-2.8327715259010953,-1.2085268607633441,-0.40295471523348336,6.891587861469258,97.82811237595612,97.39761341099204,20.728251951317574,21.848091423428396,-27.7,-27.37579974357106,0.24276933032690517,-0.12809559464744086,0.14775135776146806,-7.650032639503479,29.658132791519165,32.255518436431885
90.9,8.747324249139902,-3.026942833343907,-1.4129898083557502,0.8126098342703099,8.125300120261619,97.85909468561768,97.42647489766182,20.58148651850287,21.698131687992795,-27.725,-27.39467996087015,0.24224298900291652,-0.13860200667793562,0.10839905832185089,20.08739411830902,48.31232726573944,-11.314994096755981
91.0,8.523390011763183,-3.192761610223691,-1.6168676922203713,1.8741833958656215,9.146000941291891,97.88985681235745,97.45524413999951,20.434674777352182,21.53899685746459,-27.75,-27.415266102138073,0.2330702388654693,-0.11579999978944232,0.12023646958074888,-4.892505705356598,28.37551236152649,26.130014657974243
91.1,8.20261476897449,-3.329482536490689,-1.818494495581865,2.765022935855489,9.932092399890033,97.92039868696072,97.48971510983714,20.287817058191884,21.389053743146185,-27.775,-27.437904973242652,0.22957050914441046,-0.12389972801224833,0.07633114334077482,5.552799999713898,47.37471342086792,-18.231551349163055
91.2,7.783878120088376,-3.4366933289913906,-2.0161893781869495,3.4722805802777437,10.467437775697759,97.95072024070825,97.52188787912695,20.140913691451743,21.23855586160196,-27.8,-27.461044450199186,0.22621629118693543,-0.09747283262050425,0.08289503034857593,14.33214396238327,2.3511117324233055,16.4010226726532
91.3,7.267541092815774,-3.5143113013703426,-2.208271017436787,3.9871313636613746,10.741712063838275,97.98082140537655,97.56274081974605,19.993965007664297,21.086405977727605,-27.825,-27.487992684567438,0.2172890288707352,-0.1034047520109241,0.0343263910839474,54.24692630767822,43.0830717086792,-27.837008237838745
91.4,6.6555471169019,-3.562575669454398,-2.3930720587788215,4.304825799515898,10.750622658582596,98.01070211323804,97.61029514906791,19.846971337464016,20.907980094420036,-27.85,-27.520271001430466,0.18101080934552405,-0.07690824800854258,0.03693293084493667,-19.808845221996307,-1.0203263722360134,-3.830522298812866
91.5,5.951491850337272,-3.5820357736808606,-2.5689535514273176,4.424667704230339,10.495995287143074,98.04036229706111,97.65855535065664,19.6999330115866,20.75149784602145,-27.875,-27.552263724373397,0.16435555091562404,-0.0807173885191078,0.014068477409452778,7.515306770801544,43.285930156707764,-8.524877578020096
91.6,5.160659251653099,-3.5735354461306947,-2.734319245280905,4.349919018329475,9.985723237141341,98.06980189011037,97.70522199349942,19.55285036086824,20.596405742723167,-27.9,-27.58437787997628,0.14958412422036194,-0.04899374130889395,-0.0032576435303501533,53.53773236274719,8.189694583415985,-24.13605898618698
91.7,4.290022036688027,-3.5381938019637458,-2.8876296257566882,4.087634635996041,9.23358093429609,98.09902082614676,97.7654972269829,19.405723716244793,20.420976740296005,-27.925,-27.625378348093523,0.10984225380704826,-0.05029915558608927,0.01954088818067198,-69.04644966125488,48.77997636795044,32.66395628452301
91.8,3.348205451344806,-3.477382782795001,-3.0274155651727597,3.6484314536946396,8.258905920864722,98.12801903942766,97.81259390952427,19.258553408751176,20.292496202423873,-27.95,-27.65565980511215,0.12034229746488068,-0.013779995064205549,-0.00965947548129972,42.956504225730896,5.141016095876694,-21.566063165664673
91.9,2.3454141153027983,-3.3927018221274388,-3.1522914722511475,3.046196961251116,7.0861561945635385,98.15679646470714,97.85804542843627,19.11133976952051,20.14342631996469,-27.975,-27.693768282708092,0.11065120901732439,-0.009962625335224308,0.008726495158995892,-35.43117642402649,43.11630725860596,28.174519538879395
92.0,1.293322526774098,-3.285950039780356,-3.2609678252721137,2.297743705092868,5.744352628048203,98.18535303723597,97.89971041044097,18.964083129783447,20.021999810377487,-28.0,-27.725475923041934,0.12966494242812376,0.024521214171575607,-0.026450158418006877,73.38724732398987,-2.9682008549571037,-44.2659467458725
92.1,0.2049306462549616,-3.1590964028262194,-3.352262979347773,1.422416836788484,4.26641873965239,98.21368869276189,97.94526654347268,18.81678382086732,19.864358352428575,-28.025,-27.769769625655,0.11112798245436317,0.027351609620084087,-0.006435217902391859,-41.982829570770264,45.56965231895447,13.835547864437103
92.2,-0.905613220790908,-3.0142483144597674,-3.425114144158492,0.44166270602695157,2.688432370581802,98.2418033675297,97.98570433005216,18.669442174195538,19.7398965949904,-28.05,-27.804826754000782,0.12763881830574775,0.0637710090622101,-0.04001325992844595,79.52635884284973,-0.7074912078678608,-48.594921827316284
92.3,-2.023219264436248,-2.8536191091728678,-3.4785874352642825,-0.6214329462819954,1.0488057914774704,98.26969699828136,98.03007036583307,18.52205852128676,19.57727883668022,-28.075,-27.852832906600305,0.10465789020277949,0.06966734250689284,-0.018445811395611262,-27.140453457832336,38.85664343833923,23.814022541046143
92.4,-3.132089059244974,-2.679494942389826,-3.5118869097055727,-1.742628201343427,-0.6125876315920786,98.29736952225623,98.07124910938155,18.37463319375408,19.441448736706402,-28.1,-27.892917860439912,0.11000398932979483,0.09953643680141427,-0.05092438710864464,74.98530745506287,1.4486695639789104,-46.980467438697815
92.5,-4.215970206842385,-2.4942015652382636,-3.5243625049791323,-2.897020316315011,-2.2553208710098946,98.32482087719117,98.11469804975813,18.227166523304508,19.272260605340133,-28.125,-27.944454252557833,0.08118916468571413,0.10004343754816296,-0.02807771156432319,-51.776814460754395,45.34040093421936,9.206613153219223
92.6,-5.258427907910312,-2.3000714704002485,-3.515516809551306,-4.059543849057233,-3.839334643846751,98.35205100132059,98.15163243763436,18.07965884173795,19.145160557187438,-28.15,-27.982163257152262,0.09710103388229085,0.1292288800194219,-0.05749693274185861,65.01229405403137,3.336281329393387,-49.00715947151184
92.7,-6.243128212669237,-2.0994118831306787,-3.485010602769547,-5.205462249924224,-5.325852317987584,98.37905983337677,98.18856156844883,17.93211048094658,18.990020530699663,-28.175,-28.028658168737405,0.08484063063954972,0.12820281907077097,-0.03030654978497381,-43.40158998966217,35.11974215507507,17.914405465126038
92.8,-7.154127384361669,-1.8944740527649058,-3.4326671122765955,-6.310843849434281,-6.6782679509805405,98.40584731258981,98.22116579055671,17.784521772914236,18.871742246817256,-28.2,-28.063339777316965,0.1112297871809178,0.15498008692031243,-0.05734700636767215,85.27054190635681,6.642602384090424,-48.00173342227936
92.9,-7.976161614986234,-1.6874242746925758,-3.3584749477344795,-7.353013564976665,-7.862987648488884,98.43241337868793,98.25563015196666,17.636893049715386,18.71431498068566,-28.225,-28.109662489340653,0.09790394295256699,0.153469941261733,-0.027815854938138835,-32.47467875480652,-1.59732885658741,16.49121344089508
93.0,-8.69493126093849,-1.4803170412736597,-3.2625896807357737,-8.310972197496547,-8.850205420675351,98.45875797189746,98.28733760585743,17.489224643514614,18.588899507054613,-28.25,-28.14561214511953,0.1178401368896882,0.14076649413990888,-0.05276173193714742,30.547744035720825,-30.238842964172363,-10.197779536247253
93.1,-9.297373819947593,-1.2750706830187422,-3.1453340521249658,-9.165775879510331,-9.614596122736405,98.48488103294308,98.31376993376136,17.341516886565795,18.455399157622516,-28.275,-28.181425856974858,0.13082661901838066,0.12172400839086776,-0.020085775592674673,-36.58347427845001,39.30693566799164,18.931610882282257
93.2,-9.771920048619915,-1.073445819150442,-3.0071967994794995,-9.900869055528776,-10.135909859975692,98.51078250304795,98.3388461627298,17.193770111211276,18.354637122967855,-28.3,-28.20771661683581,0.17715357830441092,0.13094750379904208,-0.042242843790981734,89.0467882156372,1.3666695915162563,-37.667202949523926
93.3,-10.108727918130816,-0.8770268900605245,-2.8488301091086607,-10.502365309495259,-10.39945437957044,98.53646232393373,98.36462646984748,17.04598464988126,18.211469438658114,-28.325,-28.24193123783949,0.1810092179431375,0.10920735330477939,-0.008216891184160573,-19.078294932842255,37.658968567848206,28.001022338867188
93.4,-10.299889517606038,-0.6872069939099075,-2.6710457085225503,-10.959271383703713,-10.396454414179189,98.56192043782086,98.39066908626216,16.89816083509297,18.09249847686889,-28.35,-28.268778067703828,0.2092834366927674,0.11731729337917822,-0.028828852670516717,83.16394090652466,-3.3752646297216415,-26.350733637809753
93.5,-10.339606531477955,-0.5051761964619734,-2.474809626805969,-11.263650840750177,-10.124279633668005,98.58715678742858,98.41611654293614,16.750298999449953,17.93593007994135,-28.375,-28.301650981373278,0.2001482836702877,0.09345177472804973,0.006486980875532187,2.489130012691021,37.81422972679138,32.820212841033936
