step,EvalAverageReward
1000.0,-226.71313861081558
2000.0,-237.1605985369618
3000.0,-237.9407959190602
4000.0,-219.09679276022743
5000.0,-231.68114043308896
6000.0,-214.26365263586302
7000.0,-227.03352749592304
8000.0,-220.4450295235024
9000.0,-229.6319205184274
10000.0,-223.27206186869648
11000.0,-223.2055723521468
12000.0,-223.75987587970258
13000.0,-225.16183515128137
14000.0,-215.02087585612617
15000.0,-228.38024445335745
16000.0,-225.41991174008703
17000.0,-222.42470158170607
18000.0,-212.8084318672843
19000.0,-222.22518951093224
20000.0,-208.28864803422647
21000.0,-236.93439448980394
22000.0,-228.49285723207745
23000.0,-230.16972880158636
24000.0,-223.22644354510894
25000.0,-238.93869930734598
26000.0,-238.7938483663698
27000.0,-210.63869377428523
28000.0,-215.23877384982924
29000.0,-204.01226364475855
30000.0,-233.48090430227035
31000.0,-220.77314516314573
32000.0,-232.27355696454052
33000.0,-212.22389991434721
34000.0,-238.07424347325
35000.0,-221.42971548614508
36000.0,-207.86266207279905
37000.0,-226.62827527805325
38000.0,-218.11178289293736
39000.0,-230.03848703063994
40000.0,-223.6017366130537
41000.0,-229.95622514523052
42000.0,-219.46005258667145
43000.0,-227.17054221391817
44000.0,-232.8609447129564
45000.0,-217.86304380558772
46000.0,-225.05939496129145
47000.0,-229.62960411506015
48000.0,-230.61734804932925
49000.0,-232.59465095340437
50000.0,-212.37312712715357
51000.0,-213.83738907890088
52000.0,-219.5391863177697
53000.0,-224.12983803491335
54000.0,-228.96436731929356
55000.0,-227.6938352828889
56000.0,-224.62739896484692
57000.0,-214.54882459454035
58000.0,-228.24128684377806
59000.0,-222.49202316982775
60000.0,-227.30207529520135
61000.0,-224.32103136170377
62000.0,-222.16519754504947
63000.0,-226.5405966973185
64000.0,-210.06558021167143
65000.0,-227.7964440111328
66000.0,-240.80427363162374
67000.0,-230.3508968526672
68000.0,-228.64681508022355
69000.0,-236.7207737690238
70000.0,-221.37263418060834
71000.0,-221.36224438038295
72000.0,-214.95653828912
73000.0,-219.94116473471985
74000.0,-225.06450814052496
75000.0,-224.2749879887172
76000.0,-216.69142987435075
77000.0,-222.98102393930557
78000.0,-223.51362566066715
79000.0,-220.9460249191208
80000.0,-220.30489235770065
81000.0,-215.54639671242148
82000.0,-223.28881547832526
83000.0,-223.8134048944552
84000.0,-219.48305993699552
85000.0,-225.8418591413364
86000.0,-234.68191588956824
87000.0,-237.86024522060848
88000.0,-222.46205579253046
89000.0,-230.4734591126458
90000.0,-216.8666439408816
91000.0,-228.73300582848918
92000.0,-226.4850779929418
93000.0,-217.41072806373717
94000.0,-201.93070061848863
95000.0,-224.90312559059458
96000.0,-232.68601783872745
97000.0,-223.4958526995641
98000.0,-233.92937711382106
99000.0,-232.5899845024159
100000.0,-217.36236213427478
101000.0,-218.06377766538077
102000.0,-229.89710906835776
103000.0,-220.64379543601564
104000.0,-229.90197306085443
105000.0,-224.21828991131937
106000.0,-223.93553773879708
107000.0,-224.58912556561526
108000.0,-225.32437336573935
109000.0,-225.4529646520522
110000.0,-224.3037725149442
111000.0,-221.02975929734265
112000.0,-238.92779324558728
113000.0,-209.06297124895664
114000.0,-219.77637133814892
115000.0,-220.07160156823142
116000.0,-233.30407768675713
117000.0,-236.82846690286578
118000.0,-227.80063863091536
119000.0,-221.61839297747719
120000.0,-228.5595499023014
121000.0,-207.48493583942485
122000.0,-216.61691761828192
123000.0,-220.5925713519038
124000.0,-216.4379742298866
125000.0,-219.070159788528
