step,EvalAverageReward
1000,-325.4385206
2000,-318.9746144
3000,-334.2752984
4000,-331.5103229
5000,-336.3315144
6000,-319.6673789
7000,-316.229357
8000,-327.9710031
9000,-331.5582623
10000,-323.3186211
11000,-332.7638916
12000,-328.836646
13000,-326.7480211
14000,-323.2484121
15000,-335.0377798
16000,-325.4721355
17000,-341.505198
18000,-321.6397312
19000,-323.22904
20000,-340.233836
21000,-322.78368
22000,-324.2182415
23000,-331.6598009
24000,-322.2504845
25000,-339.1100391
26000,-324.7155978
27000,-322.5740624
28000,-327.6761153
29000,-335.8701326
30000,-322.8589508
31000,-340.5612607
32000,-325.8672111
33000,-326.7386738
34000,-345.7981294
35000,-328.0483541
36000,-319.7992381
37000,-331.5218778
38000,-316.0009695
39000,-336.7036071
40000,-332.3954012
41000,-322.6410579
42000,-325.4255743
43000,-333.529792
44000,-342.9508099
45000,-322.9046958
46000,-335.1307419
47000,-324.3616107
48000,-337.2775307
49000,-329.7985752
50000,-333.7346955
51000,-334.9796321
52000,-326.8862115
53000,-332.6127481
54000,-319.378704
55000,-318.6311032
56000,-326.2168828
57000,-320.0704849
58000,-328.8299809
59000,-336.1475612
60000,-331.126538
61000,-326.8690127
62000,-331.089946
63000,-324.9822861
64000,-324.6964713
65000,-319.6039352
66000,-336.4078152
67000,-324.4129888
68000,-328.1122114
69000,-325.1935611
70000,-329.6458877
71000,-331.6151717
72000,-316.603906
73000,-333.5260382
74000,-335.9087063
75000,-335.3505455
76000,-327.7597413
77000,-319.1159933
78000,-332.3087391
79000,-335.402377
80000,-335.9976972
81000,-316.7884005
82000,-318.9270815
83000,-325.1619737
84000,-336.6115127
85000,-324.0067603
86000,-326.2831571
87000,-326.9007042
88000,-318.0130328
89000,-325.8469432
90000,-325.8312689
91000,-326.1638689
92000,-327.9367615
93000,-322.7518823
94000,-332.1667473
95000,-327.945445
96000,-323.8638944
97000,-331.4588775
98000,-326.1966967
99000,-326.6887901
100000,-329.0092025
101000,-337.230915
102000,-326.0212523
103000,-334.8168838
104000,-325.542605
105000,-321.4098187
106000,-335.235635
107000,-333.052625
108000,-325.7105176
109000,-317.88813
110000,-332.1701537
111000,-331.4300959
112000,-329.8886085
113000,-332.9733257
114000,-329.6163702
115000,-329.911604
116000,-319.8731799
117000,-323.2774863
118000,-334.4886011
119000,-328.984716
120000,-320.6320284
121000,-330.5143219
122000,-323.0179369
123000,-323.3963826
124000,-327.2850015
125000,-321.3383078
126000,-333.9974855
127000,-327.7239601
128000,-332.7250402
129000,-333.2908633
130000,-325.0831299
131000,-340.249435
132000,-326.4034621
133000,-329.6178946
134000,-329.1425111
135000,-330.7294524
136000,-321.9734508
137000,-330.0245844
138000,-333.0801938
139000,-321.2015089
140000,-329.6885726
141000,-321.9301041
142000,-336.6551552
143000,-326.0064152
144000,-325.2988347
145000,-322.4349552
146000,-333.6257382
147000,-327.5673727
148000,-321.020645
149000,-315.2543598
150000,-331.1148697
151000,-334.1534657
152000,-331.6801379
153000,-316.9223149
154000,-328.5405851
155000,-321.6671579
156000,-321.6906799
157000,-319.5354887
158000,-333.6759472
